ID,Name,Type,Creation date,employee number,wilaya,city,district
1558250055,Tableau,franchised,2007-12-24,134,Sidi Bel Abbès,Ain El Berd,Sidi Hamadouche
1223371640,Annaba,franchised,2017-4-1,179,Sidi Bel Abbès,Marhoum,Sidi Chaib
1807000815,Aromas,owned,2007-8-13,82,Sidi Bel Abbès,Ain El Berd,Makedra
1989246356,Saharan,owned,2011-9-17,95,Sidi Bel Abbès,Ain El Berd,Ain El Berd
1433602848,Savor,owned,2019-4-27,183,Sidi Bel Abbès,Ras El Ma,Redjem Demouche
1156716669,Liberty,owned,2013-12-15,75,Sidi Bel Abbès,Ras El Ma,Ras El Ma
1052906128,Bistro,owned,2003-11-18,204,Sidi Bel Abbès,Ras El Ma,Oued Sebaa
1477827789,Parisian,owned,2015-5-4,88,Sidi Bel Abbès,Marhoum,Marhoum
1435330125,Palate,franchised,2007-2-17,91,Sidi Bel Abbès,Sidi Bel Abbes,Sidi Bel-Abbes
1498031276,Brooklyn,franchised,2007-4-10,188,Sidi Bel Abbès,Tessala,Ain Thrid
2097801359,Brasserie,owned,2001-8-4,78,Sidi Bel Abbès,Tessala,Sehala Thaoura
1692219816,L'Aventure,owned,2001-2-28,53,Sidi Bel Abbès,Tessala,Tessala
1691869766,Grille,owned,2010-7-10,117,Sidi Bel Abbès,Mostefa  Ben Brahim,Belarbi
1591166323,Urban,owned,2015-1-7,121,Sidi Bel Abbès,Mostefa  Ben Brahim,Mostefa  Ben Brahim
1578979520,Eats,owned,2005-2-3,193,Sidi Bel Abbès,Mostefa  Ben Brahim,Tilmouni
1137790024,Collective,owned,2007-12-17,196,Sidi Bel Abbès,Mostefa  Ben Brahim,Zerouala
1947485510,Avenue,franchised,2006-12-22,138,Sidi Bel Abbès,Telagh,Dhaya
1082046338,Culinaire,owned,2007-7-9,205,Sidi Bel Abbès,Telagh,Mezaourou
1759429842,Blue,franchised,2009-12-16,109,Sidi Bel Abbès,Telagh,Teghalimet
1752376132,Ridge,owned,2016-12-16,62,Sidi Bel Abbès,Telagh,Telagh
1432069303,Bites,owned,2010-6-21,82,Sidi Bel Abbès,Sidi Ali Boussidi,Ain Kada
1119972407,La,owned,2017-11-11,214,Sidi Bel Abbès,Sidi Ali Boussidi,Lamtar
1447971895,Maison,owned,2002-8-10,87,Sidi Bel Abbès,Sidi Ali Boussidi,Sidi Ali Boussidi
1565462245,Fusion,owned,2016-9-17,175,Sidi Bel Abbès,Sidi Ali Boussidi,Sidi Dahou Zairs
1343221806,Coastal,franchised,2008-3-16,136,Sidi Bel Abbès,Marhoum,Bir El Hammam
1234303425,Cuisines,franchised,2018-12-17,184,Sidi Bel Abbès,Merine,Merine
2141831690,Co.,owned,2007-6-23,96,Sidi Bel Abbès,Merine,Tefessour
1385372518,Seine,franchised,2013-12-18,63,Sidi Bel Abbès,Merine,Taoudmout
1153158947,River,franchised,2008-5-13,94,Annaba,Annaba,Annaba
1107631283,Grill,franchised,2015-7-19,126,Annaba,Annaba,Seraidi
1553307108,Big,franchised,2015-2-6,205,Annaba,Berrahal,Berrahal
1711409002,Apple,franchised,2013-7-11,140,Annaba,Berrahal,Oued El Aneb
1331002923,Bistro,owned,2019-7-16,86,Annaba,El Hadjar,El Hadjar
1212824275,Provence,franchised,2006-8-3,160,Annaba,El Hadjar,Sidi Amar
1700655358,Pantry,owned,2010-5-28,175,Annaba,El Bouni,El Bouni
1764605772,Pacific,owned,2000-7-27,209,Annaba,Ain El Berda,Ain El Berda
1369540944,Plate,owned,2014-3-22,176,Annaba,Ain El Berda,Cheurfa
1753561487,Hub,owned,2006-7-16,176,Annaba,Ain El Berda,El Eulma
1094949913,Manhattan,owned,2004-8-25,188,Annaba,Berrahal,Treat
1804871070,Mingle,franchised,2017-11-16,85,Annaba,Chetaibi,Chetaibi
1104109115,Rive,owned,2014-5-8,106,Guelma,Guelaat Bousbaa,Nechmaya
1045267625,Gauche,owned,2014-1-25,124,Guelma,Hammam Debagh,Bou Hamdane
1349607238,Repas,franchised,2016-10-7,132,Guelma,Hammam Debagh,Hammam Debagh
1795978881,Heartland,franchised,2007-1-13,86,Guelma,Hammam Debagh,Roknia
1636433948,Harvest,owned,2004-7-2,62,Guelma,Hammam N'bails,Dahouara
1928586758,Elysian,owned,2013-10-6,90,Guelma,Hammam N'bails,Hammam N'bail
1786285257,Eatery,franchised,2003-11-16,202,Guelma,Guelma,Guelma
1436435810,American,owned,2012-11-4,197,Guelma,Guelaat Bousbaa,Boumahra Ahmed
2010633096,Heritage,franchised,2008-5-6,157,Guelma,Bouchegouf,Ain Ben Beida
1545715099,Bistro,owned,2008-10-19,49,Guelma,Bouchegouf,Bouchegouf
1041328295,Côte,franchised,2018-12-2,201,Guelma,Bouchegouf,Medjez Sfa
1295218752,d'Azur,franchised,2014-3-17,93,Guelma,Bouchegouf,Oued Ferragha
1518203859,Café,franchised,2011-6-26,149,Guelma,Heliopolis,Bouati Mahmoud
1489300190,Maplewood,franchised,2013-1-8,155,Guelma,Heliopolis,El Fedjoudj
1713197349,Tavern,owned,2010-1-25,97,Guelma,Heliopolis,Heliopolis
1861425665,Montmartre,owned,2003-4-11,179,Guelma,Ain Hessainia,Medjez Amar
1723603616,Morsels,owned,2015-9-4,97,Guelma,Ain Hessainia,Houari Boumedienne
1707545392,Stars,franchised,2011-10-9,195,Guelma,Ain Hessainia,Ras El Agba
1099314536,and,franchised,2016-9-9,87,Guelma,Ain Hessainia,Sellaoua Announa
1876762563,Stripes,franchised,2006-3-8,216,Guelma,Guelaat Bousbaa,Djeballah Khemissi
1815176675,Boulangerie,franchised,2014-2-13,98,Guelma,Oued Zenati,Bordj Sabath
1505137996,French,owned,2001-1-1,43,Guelma,Oued Zenati,Oued Zenati
1440687917,Quarter,franchised,2015-3-6,77,Guelma,Oued Zenati,Ain Regada
2146179598,Fare,franchised,2009-2-5,128,Guelma,Ain Makhlouf,Ain Larbi
1717962272,Heritage,owned,2013-1-25,48,Guelma,Ain Makhlouf,Ain Makhlouf
2141343276,Hues,owned,2006-4-11,160,Guelma,Ain Makhlouf,Tamlouka
1763301722,Kitchen,franchised,2016-9-17,90,Guelma,Khezaras,Ain Sandel
1087503216,SoHo,owned,2011-3-23,131,Guelma,Khezaras,Bou Hachana
1747421115,Supper,franchised,2000-2-3,166,Guelma,Khezaras,Khezaras
1858251636,Club,owned,2019-11-12,120,Guelma,Guelaat Bousbaa,Belkheir
1744890638,L'Américain,owned,2007-9-13,117,Guelma,Guelaat Bousbaa,Beni Mezline
1851530230,Affair,owned,2011-12-8,89,Guelma,Guelaat Bousbaa,Guelaat Bou Sbaa
1903519261,Appalachian,owned,2016-2-20,59,Guelma,Hammam N'bails,Oued Cheham
2094497876,Aromas,franchised,2005-3-4,138,Guelma,Guelma,Bendjarah
1500025463,Champs-Élysées,franchised,2018-1-16,183,Constantine,Hamma Bouziane,Didouche Mourad
1392469561,Eats,owned,2001-11-25,112,Constantine,Hamma Bouziane,Hamma Bouziane
1875600986,Hudson,franchised,2007-1-8,190,Constantine,Zighoud Youcef,Beni Hamidane
1138827072,Valley,franchised,2008-6-25,63,Constantine,Zighoud Youcef,Zighoud Youcef
1681421723,Haven,franchised,2008-11-25,141,Constantine,El Khroub,Ain Smara
1738750435,La,owned,2008-1-13,81,Constantine,El Khroub,El Khroub
1684542172,Belle,owned,2010-5-22,112,Constantine,El Khroub,Ouled Rahmoun
1722750018,Brasserie,franchised,2006-5-26,162,Constantine,Ain Abid,Ain Abid
1886485539,Broadway,owned,2012-2-18,80,Constantine,Ain Abid,Ben Badis
1055262383,Bites,owned,2009-1-2,146,Constantine,Ibn Ziad,Ibn Ziad
1064566561,Normandy,owned,2002-7-5,153,Constantine,Ibn Ziad,Messaoud Boudjeriou
1599682888,Nosh,franchised,2003-2-25,180,Constantine,Constantine,Constantine
1916688048,Urban,owned,2011-3-14,68,Médéa,Ouled Antar,Ouled Hellal
1640686529,Pioneer,owned,2010-2-11,216,Médéa,Souaghi,Souagui
1159744632,Palate,franchised,2008-6-8,179,Médéa,Ksar El Boukhari,Ksar El Boukhari
1868518936,Versailles,owned,2014-2-21,154,Médéa,Ksar El Boukhari,M'fatha
1369965444,Vista,franchised,2017-7-15,45,Médéa,Ksar El Boukhari,Saneg
1974921307,Niagara,franchised,2004-6-18,156,Médéa,El Azizia,El Azizia
1373656933,Noshery,owned,2012-11-8,70,Médéa,El Azizia,Maghraoua
1810653361,French,owned,2019-5-23,68,Médéa,El Azizia,Mihoub
1973617258,Riviera,franchised,2010-4-15,70,Médéa,Chahbounia,Bouaiche
2091619205,Rendezvous,franchised,2016-4-1,199,Médéa,Chahbounia,Boughzoul
1804512989,Rocky,franchised,2003-6-12,100,Médéa,Chahbounia,Chabounia
1589435332,Mountain,owned,2016-6-12,43,Médéa,Ouamri,Hannacha
1031638773,Repast,owned,2012-11-7,198,Médéa,Ouamri,Ouamri
1404450456,Belleville,owned,2009-1-19,25,Médéa,Ouamri,Oued Harbil
1300203320,Bistro,owned,2004-8-15,192,Médéa,Beni Slimane,Beni Slimane
1776529412,Savannah,franchised,2008-2-12,151,Médéa,Si Mahdjoub,Bouaichoune
1108497038,Savories,owned,2017-11-2,185,Médéa,Si Mahdjoub,Ouled Bouachra
1056238933,Château,owned,2008-9-21,164,Médéa,Si Mahdjoub,Si Mahdjoub
1723543640,Culinary,franchised,2006-3-7,162,Médéa,Beni Slimane,Bouskene
1608522501,Coastal,owned,2016-1-15,131,Médéa,Beni Slimane,Sidi Rabie
1448708494,Comfort,franchised,2012-6-1,148,Médéa,Berrouaghia,Berrouaghia
1451660979,Cafe,owned,2003-12-6,122,Médéa,Berrouaghia,Ouled Deid
1747349574,Haute,owned,2016-8-28,36,Médéa,Berrouaghia,Rebaia
2130130218,Cuisine,owned,2016-1-4,183,Médéa,Seghouane,Medjebar
1042927766,Highlands,owned,2018-10-5,94,Médéa,Seghouane,Tletat Ed Douair
1284408098,New,franchised,2015-9-23,194,Médéa,Seghouane,Zoubiria
1705396588,Orleans,owned,2013-8-9,172,Médéa,Tablat,Aissaouia
1929413305,Nosh,franchised,2019-6-16,182,Médéa,Tablat,El Haoudane
1339670481,Appalachian,franchised,2007-2-2,170,Médéa,Tablat,Mezerana
1622479501,Assemblage,owned,2006-6-8,56,Médéa,Tablat,Tablat
1381612545,Belle,owned,2009-9-28,105,Médéa,Ouled Antar,Boghar
1108874881,Époque,owned,2014-5-5,151,Médéa,Seghouane,Seghouane
1263166030,Eats,owned,2017-12-23,140,Médéa,Medea,Draa Esmar
1541357178,Pacific,franchised,2012-12-6,84,Médéa,Medea,Medea
1977393818,Northwest,owned,2015-10-21,171,Médéa,Medea,Tamesguida
1633131474,Palate,franchised,2000-11-2,124,Médéa,Ouzera,Ben Chicao
1368794837,French,owned,2002-8-21,89,Médéa,Ouzera,El Hamdania
1203567103,Quarter,owned,2012-10-5,27,Médéa,Ouzera,Ouzera
1296301188,Fusion,owned,2019-6-16,80,Médéa,Ouzera,Tizi Mahdi
1342412095,Central,franchised,2005-10-11,67,Médéa,Ain Boucif,Ain Boucif
1147702660,Park,franchised,2007-12-28,74,Médéa,Ain Boucif,El Ouinet
1100814177,Cafeteria,owned,2004-5-23,135,Médéa,Ain Boucif,Kef Lakhdar
1931847428,La,owned,2019-12-24,33,Médéa,Ain Boucif,Ouled Emaaraf
1031857785,Côte,franchised,2002-11-8,112,Médéa,Ain Boucif,Sidi Demed
1505264634,Culinaire,franchised,2010-12-28,102,Médéa,El Omaria,Baata
1084567100,Sonoma,franchised,2001-2-13,201,Médéa,El Omaria,El Omaria
1808387197,Valley,owned,2019-1-23,169,Médéa,El Omaria,Ouled Brahim
1613761672,Supper,owned,2018-5-6,217,Médéa,Guelb El Kebir,Bir Ben Laabed
1140806034,Liberty,franchised,2006-5-23,145,Médéa,Guelb El Kebir,El Guelbelkebir
1384447190,Grillhouse,owned,2004-2-12,146,Médéa,Guelb El Kebir,Sedraya
1074800526,Arc,franchised,2012-2-14,151,Médéa,Chellalat El Adhaoura,Ain Ouksir
1589514528,de,franchised,2000-12-20,140,Médéa,Chellalat El Adhaoura,Chelalet El Adhaoura
1688624521,Triomphe,owned,2008-4-9,159,Médéa,Chellalat El Adhaoura,Cheniguel
1674666452,Alehouse,owned,2000-1-4,201,Médéa,Chellalat El Adhaoura,Tafraout
1572161098,Golden,owned,2014-9-20,90,Médéa,Sidi Naamane,Bouchrahil
1731552287,Gate,franchised,2002-2-25,56,Médéa,Sidi Naamane,Khams Djouamaa
1959074550,Gourmet,franchised,2000-10-24,23,Médéa,Sidi Naamane,Sidi Naamane
1130074039,L'Auberge,franchised,2000-8-13,196,Médéa,Aziz,Aziz
1513481944,Americana,franchised,2010-2-10,189,Médéa,Aziz,Derrag
1151261383,Bourbon,owned,2001-5-24,35,Médéa,Aziz,Oum El Djellil
1752553540,Street,owned,2006-8-16,29,Médéa,Souaghi,Djouab
1747610841,Boulangerie,franchised,2014-3-12,178,Médéa,Souaghi,Sidi Zahar
1112652616,Aspen,owned,2012-6-3,210,Médéa,Souaghi,Sidi Ziane
1868235923,Aromatics,franchised,2000-7-10,53,Médéa,Ouled Antar,Ouled Antar
1141484371,Montparnasse,franchised,2000-11-4,78,Mostaganem,Ain Nouicy,Fornaka
2090046434,Mingle,owned,2008-2-1,197,Mostaganem,Ain Tedeles,Oued El Kheir
1353883749,American,owned,2011-5-27,24,Mostaganem,Ain Nouicy,Hassiane
1510279209,Dream,owned,2008-1-13,39,Mostaganem,Hassi Mameche,Hassi Mameche
1146129889,Deli,owned,2019-10-15,154,Mostaganem,Hassi Mameche,Mazagran
1650184937,Riviera,franchised,2014-4-21,108,Mostaganem,Hassi Mameche,Stidia
1852691304,Roost,franchised,2019-5-26,129,Mostaganem,Ain Tedeles,Ain-Tedles
1146348901,Blue,owned,2011-2-16,184,Mostaganem,Ain Tedeles,Sidi Belaattar
1750999115,Ridge,franchised,2019-3-24,159,Mostaganem,Ain Tedeles,Sour
1637055084,Boulangerie,franchised,2019-8-6,45,Mostaganem,Kheir Eddine,Ain-Boudinar
1178206687,Artisan,owned,2011-9-2,200,Mostaganem,Kheir Eddine,Kheir-Eddine
1108780101,Alley,owned,2010-6-28,97,Mostaganem,Kheir Eddine,Sayada
1721622185,Frenchman's,franchised,2013-11-8,74,Mostaganem,Sidi Ali,Sidi Ali
1986593884,Feast,franchised,2004-3-24,42,Mostaganem,Sidi Ali,Tazgait
1575058125,Coastal,owned,2000-11-12,191,Mostaganem,Sidi Lakhdar,Benabdelmalek Ramdane
1862428219,Charm,franchised,2000-1-8,58,Mostaganem,Mostaganem,Mostaganem
1223557426,Cuisine,owned,2010-4-8,118,Mostaganem,Sidi Lakhdar,Hadjadj
1649858651,Broadway,owned,2009-6-1,74,Mostaganem,Sidi Lakhdar,Sidi-Lakhdar
1304459099,Brasserie,owned,2016-10-27,180,Mostaganem,Achaacha,Achaacha
1912181947,L'Amour,owned,2018-8-28,148,Mostaganem,Achaacha,Khadra
1177041455,de,owned,2004-8-25,116,Mostaganem,Achaacha,Nekmaria
1729136550,Liberty,owned,2019-9-6,113,Mostaganem,Achaacha,Ouled Boughalem
1496250586,Seattle,owned,2018-5-2,23,Mostaganem,Bouguirat,Bouguirat
2136116005,Symphony,franchised,2000-4-11,79,Mostaganem,Bouguirat,Safsaf
1859210589,Supper,owned,2011-2-8,175,Mostaganem,Bouguirat,Sirat
1862248882,Vineyard,franchised,2013-12-8,97,Mostaganem,Bouguirat,Souaflia
1139893740,Vista,franchised,2010-2-20,23,Mostaganem,Mesra,Ain-Sidi Cherif
1464280481,Riverfront,owned,2018-1-22,192,Mostaganem,Mesra,Mansourah
1609859724,Repast,franchised,2002-2-5,42,Mostaganem,Mesra,Mesra
1252546357,Le,owned,2015-5-18,133,Mostaganem,Mesra,Touahria
1185032756,Grand,franchised,2013-9-10,169,Mostaganem,Ain Nouicy,Ain-Nouissy
1751344095,Grill,owned,2011-9-27,67,Mostaganem,Sidi Ali,Ouled-Maalah
1195109143,Chesapeake,owned,2003-7-27,144,M'Sila,Chellal,Chellal
1538916506,Chic,franchised,2005-6-10,203,M'Sila,Chellal,Ouled Madhi
1114139656,Cuisine,franchised,2006-1-8,33,M'Sila,Chellal,Khettouti Sed-El-Jir
1193755385,Cascade,owned,2007-11-27,162,M'Sila,Magra,Belaiba
1189101443,Café,franchised,2004-8-23,115,M'Sila,Magra,Berhoum
1966830961,L'Américain,owned,2009-3-5,199,M'Sila,Magra,Dehahna
1340104286,Aroma,franchised,2016-2-28,122,M'Sila,Magra,Magra
1792616910,Palm,franchised,2015-5-26,163,M'Sila,Sidi Aissa,Beni Ilmane
1456402397,Beach,franchised,2011-11-25,163,M'Sila,Sidi Aissa,Bouti Sayeh
1518310973,Pantry,franchised,2013-2-11,93,M'Sila,Sidi Aissa,Sidi Aissa
1901397011,La,franchised,2011-4-25,80,M'Sila,Ain El Hadjel,Ain El Hadjel
1030540934,Cuisine,franchised,2005-9-20,80,M'Sila,Ain El Hadjel,Sidi Hadjeres
1357421210,du,franchised,2008-8-7,142,M'Sila,Bousaada,Bou Saada
1328971489,Midwest,owned,2010-9-7,121,M'Sila,Bousaada,El Hamel
1745485505,Soirée,franchised,2017-6-10,53,M'Sila,Bousaada,Oulteme
1580978636,Kasbah,owned,2010-4-9,181,M'Sila,Ouled Sidi Brahim,Benzouh
1978830140,Kuisine,owned,2011-2-14,104,M'Sila,Ouled Sidi Brahim,Ouled Sidi Brahim
2049944605,Algiers,owned,2014-9-15,71,M'Sila,Sidi Ameur,Sidi Ameur
1345676936,Alcove,owned,2000-7-15,210,M'Sila,Sidi Ameur,Tamsa
1008387948,Mzab,owned,2000-9-23,24,M'Sila,Ben Srour,Ben Srour
1631597507,Munchery,franchised,2007-2-24,204,M'Sila,Ben Srour,Mohamed Boudiaf
1694443874,Bejaia,owned,2001-5-24,41,M'Sila,Ben Srour,Ouled Slimane
2144503953,Boulangerie,franchised,2011-4-14,29,M'Sila,Ben Srour,Zarzour
1343324448,Kabylie,franchised,2007-12-14,75,M'Sila,Ain El Melh,Ain El Melh
1556692757,Korner,franchised,2009-6-13,156,M'Sila,Ain El Melh,Ain Fares
1136914046,Oran,owned,2008-3-14,62,M'Sila,Ain El Melh,Ain Rich
1807604929,Oasis,owned,2011-10-3,65,M'Sila,Ain El Melh,Bir Foda
1019068833,Tassili,owned,2006-9-19,27,M'Sila,Ain El Melh,Sidi M'hamed
1241976755,Terrace,owned,2013-6-13,111,M'Sila,Medjedel,Medjedel
1992637686,Constantine,owned,2013-5-25,152,M'Sila,Medjedel,Menaa
1622929280,Cafeteria,franchised,2005-5-25,193,M'Sila,Djebel Messaad,Djebel Messaad
1437085898,Ghardaia,owned,2006-8-10,25,M'Sila,Djebel Messaad,Slim
1384070544,Grains,franchised,2018-8-25,43,M'Sila,M'sila,M'sila
1737068937,Adrar,owned,2009-6-17,99,M'Sila,Hammam Dalaa,Hammam Dalaa
1630841283,Ambiance,franchised,2014-12-16,60,M'Sila,Hammam Dalaa,Ouanougha
1573171987,Taghit,owned,2002-5-25,37,M'Sila,Hammam Dalaa,Ouled Mansour
1556416250,Tastes,owned,2016-3-14,66,M'Sila,Hammam Dalaa,Tarmount
1970945570,Algiers,franchised,2002-8-9,110,M'Sila,Ouled Derradj,Maadid
1218305250,Array,franchised,2016-3-24,122,M'Sila,Ouled Derradj,M'tarfa
2012818647,El,owned,2015-3-2,30,M'Sila,Chellal,Maarif
1341772895,Djazair,franchised,2008-10-1,50,M'Sila,Ouled Derradj,Ouled Derradj
2119702261,Delicacies,franchised,2005-3-27,144,M'Sila,Ouled Derradj,Souamaa
1895875934,Timimoun,owned,2014-7-3,62,M'Sila,Khoubana,El Houamed
1699194105,Tavern,owned,2000-12-2,136,M'Sila,Khoubana,Khoubana
1301190102,Kabylie,franchised,2000-4-6,121,M'Sila,Khoubana,M'cif
1641361439,Kettle,franchised,2012-7-15,73,M'Sila,Magra,Ain Khadra
1132689094,Annaba,owned,2009-3-14,170,M'Sila,Ouled Derradj,Ouled Addi Guebala
1132536595,Artistry,owned,2015-1-3,216,Mascara,Oued El Abtal,Oued El Abtal
1543822396,Maghreb,franchised,2007-7-16,173,Mascara,Mohammadia,Sidi Abdelmoumene
1478366030,Mingle,owned,2019-3-12,183,Mascara,Mohammadia,Sedjerara
1140924543,M'Zab,owned,2006-1-6,189,Mascara,Mohammadia,Mohammadia
1027936255,Mosaics,owned,2000-8-24,63,Mascara,Tighennif,Tighennif
1025326256,Tamanrasset,owned,2002-6-14,114,Mascara,Mohammadia,Mocta-Douz
1137944848,Treats,franchised,2011-6-16,82,Mascara,Mohammadia,Ferraguig
1371260703,Tassili,franchised,2011-2-1,59,Mascara,Mohammadia,El Ghomri
1582019013,Tavern,owned,2012-8-20,147,Mascara,Zahana,Zahana
1274858894,Casbah,owned,2007-9-24,133,Mascara,Zahana,El Gaada
1031381985,Charisma,franchised,2004-5-26,189,Mascara,Oggaz,Ras El Ain Amirouche
1453604198,Ghardaia,owned,2017-7-5,131,Mascara,Oggaz,Oggaz
1516835649,Griddle,franchised,2014-3-21,207,Mascara,Oggaz,Alaimia
2024019671,Ahaggar,owned,2001-9-12,78,Mascara,Sig,Sig
1076533479,Array,franchised,2014-10-24,139,Mascara,Sig,Chorfa
1806437900,Setif,owned,2008-11-6,140,Mascara,Sig,Bou Henni
1260606567,Spicery,franchised,2000-2-26,189,Mascara,Ain Fares,El Mamounia
1813602416,Mzab,owned,2013-11-25,169,Mascara,Bouhanifia,El Gueitena
1289795535,Morsels,franchised,2007-2-3,108,Mascara,Ain Fares,Ain Fares
1833778554,Constantine,owned,2004-12-24,80,Mascara,Aouf,Gharrous
1222535018,Corner,franchised,2010-4-25,62,Mascara,Aouf,Benian
1113257457,Bechar,owned,2009-12-16,35,Mascara,Aouf,Aouf
2052083804,Bistro,franchised,2008-10-13,64,Mascara,Oued Taria,Guerdjoum
1087870017,Kabylie,owned,2012-1-12,32,Mascara,Ain Fekan,Ain Frass
1455030353,Kiosk,franchised,2014-3-14,180,Mascara,Ain Fekan,Ain Fekan
2024302418,Algiers,owned,2009-12-28,87,Mascara,El Bordj,Khalouia
1983745951,Aromatique,franchised,2006-4-15,116,Mascara,El Bordj,El Menaouer
1154224458,Oasis,owned,2017-4-10,154,Mascara,El Bordj,El Bordj
1178008872,Odyssey,franchised,2012-11-14,169,Mascara,Ghriss,Sidi Boussaid
1477623743,Tindouf,franchised,2011-5-23,111,Mascara,Ghriss,Matemore
1286913552,Terrace,owned,2014-5-26,87,Mascara,Tighennif,Sidi Kada
1310545467,Tebessa,franchised,2004-11-9,217,Mascara,Ghriss,Makhda
2021446139,Tableau,owned,2001-4-21,70,Mascara,Mascara,Mascara
1617795934,Tassili,owned,2015-12-24,161,Mascara,Bouhanifia,Bouhanifia
1451470010,Tasteful,franchised,2012-11-19,210,Mascara,Ghriss,Ghriss
2049382395,Tiaret,franchised,2008-2-12,70,Mascara,Bouhanifia,Hacine
1643122191,Temptations,owned,2004-8-17,63,Mascara,Tizi,El Keurt
1589414859,Maghreb,franchised,2009-8-26,186,Mascara,Tizi,Froha
1273159450,Medley,franchised,2008-11-28,89,Mascara,Tizi,Tizi
1077657556,Saharan,owned,2012-9-9,28,Mascara,Tighennif,Sehailia
1864273753,Savorings,franchised,2003-11-14,189,Mascara,Ghriss,Maoussa
1304541435,Annaba,franchised,2014-1-4,111,Mascara,Oued El Abtal,Sidi Abdeldjebar
1531261755,Array,franchised,2014-8-23,202,Mascara,Hachem,El Hachem
1233625755,El,owned,2010-5-18,175,Mascara,Hachem,Nesmot
1181077458,Oued,owned,2004-11-20,91,Mascara,Hachem,Zelamta
1607795234,Epicure,franchised,2004-1-13,172,Mascara,Oued El Abtal,Ain Ferah
2040063655,Timimoun,owned,2006-7-14,201,Mascara,Oued Taria,Oued Taria
1441684025,Tableau,franchised,2008-5-16,109,Ouargla,Ouargla,Ouargla
1273914002,Kabylie,franchised,2018-8-4,133,Ouargla,Hassi Messaoud,Hassi Messaoud
1182375542,Kettle,owned,2002-4-6,175,Ouargla,Sidi Khouiled,Ain Beida
1127978932,Tlemcen,owned,2000-7-17,72,Ouargla,Sidi Khouiled,Hassi Ben Abdellah
1496449020,Tasty,franchised,2009-1-17,208,Ouargla,Sidi Khouiled,Sidi Khouiled
1295633000,Oasis,franchised,2003-2-18,100,Ouargla,El Borma,El Borma
1032579088,Olio,owned,2002-12-3,182,Ouargla,Ouargla,Rouissat
1584319037,Algiers,franchised,2000-2-10,188,Ouargla,N'goussa,N'goussa
1750663353,Artisan,franchised,2010-6-15,172,Oran,Es Senia,Sidi Chami
2056881506,Kasbah,owned,2002-5-25,208,Oran,Gdyel,Hassi Mefsoukh
1420581341,Kaleidoscope,owned,2013-1-4,137,Oran,Bir El Djir,Bir El Djir
1904887811,Tassili,owned,2018-11-27,33,Oran,Bir El Djir,Hassi Ben Okba
1087406731,Tablescape,owned,2006-4-5,59,Oran,Gdyel,Gdyel
1898205084,Oran,owned,2007-1-12,131,Oran,Bir El Djir,Hassi Bounif
1044317716,Oregano,owned,2005-7-15,96,Oran,Es Senia,El Kerma
1397952198,Tebessa,owned,2015-9-6,191,Oran,Es Senia,Es Senia
1772167575,Temptation,franchised,2009-8-20,212,Oran,Gdyel,Ben Freha
1662113650,Bejaia,owned,2006-7-11,32,Oran,Arzew,Arzew
1849422209,Banquet,franchised,2007-1-10,175,Oran,Arzew,Sidi Ben Yebka
1674066322,Setif,franchised,2000-11-2,60,Oran,Bethioua,Ain Biya
1157752193,Supper,franchised,2011-4-17,78,Oran,Bethioua,Bethioua
1438837068,Kabylie,franchised,2012-8-27,173,Oran,Bethioua,Marsat El Hadjadj
1947225773,Kinara,franchised,2006-9-2,118,Oran,Ain Turk,Ain Turk
1235409750,Constantine,franchised,2007-1-7,80,Oran,Oran,Oran
1155627173,Courtyard,owned,2017-10-24,34,Oran,Ain Turk,El Ancor
1251767208,Ghardaia,owned,2002-4-9,128,Oran,Ain Turk,Mers El Kebir
1766671505,Grains,franchised,2014-6-5,203,Oran,Oued Tlelat,Boufatis
1241769280,Mzab,franchised,2006-10-7,86,Oran,Oued Tlelat,El Braya
1432844667,Mingle,owned,2015-12-26,51,Oran,Oued Tlelat,Oued Tlelat
1226983091,Timimoun,franchised,2006-2-9,139,Oran,Boutlelis,Ain Kerma
1134349287,Tasting,owned,2019-7-23,179,Oran,Boutlelis,Boutlelis
1874528692,Annaba,owned,2007-5-5,178,Oran,Boutlelis,Messerghin
1500897093,Ambrosia,owned,2009-7-4,181,Oran,Ain Turk,Bousfer
1316724830,Maghreb,owned,2015-12-9,127,Oran,Oued Tlelat,Tafraoui
2002507624,Mosaic,franchised,2016-1-23,65,El Bayadh,Labiodh Sidi Cheikh,Ain El Orak
1849862465,Tamanrasset,owned,2013-10-19,200,El Bayadh,Brezina,Krakda
1612357830,Tidbits,owned,2003-7-16,83,El Bayadh,Boualem,Sidi Slimane
2035086713,El,owned,2014-4-12,151,El Bayadh,Boualem,Sidi Ameur
1286697854,Djazair,franchised,2000-7-27,124,El Bayadh,Boualem,Boualem
1363021183,Dining,franchised,2015-9-11,201,El Bayadh,Labiodh Sidi Cheikh,El Bnoud
1944484571,Sahara,franchised,2008-4-13,85,El Bayadh,Bougtoub,Bougtoub
1707279195,Soiree,owned,2005-8-5,149,El Bayadh,Bougtoub,El Kheiter
1120425346,Kabylie,franchised,2001-2-27,45,El Bayadh,Bougtoub,Tousmouline
2031891302,Kulinari,owned,2019-9-28,181,El Bayadh,Boualem,Sidi Tiffour
1605484279,Casbah,franchised,2009-9-21,80,El Bayadh,Boualem,Stitten
1017259414,Flavors,owned,2016-3-6,48,El Bayadh,El Bayadh,El Bayadh
